# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = _1D_gp1_no_correlation_parallel_model
# start_datetime = 2024-03-01 10:29:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.850000
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = models/gp/1D01-03-2024.07.28hs.json
# init = 2 (Default)
# random
#   seed = 10000
# output
#   file = models/notebooks/results/1D01-03-2024.07.28hs-results.csv
#   diagnostic_file = models/notebooks/results/1D01-03-2024.07.28hs-diagnostic.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 18
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,y8.1,y8.2,yj_remain.1,yj_remain.2,yj_remain.3,yj_remain.4,yj_remain.5,yj_remain.6,yj_remain.7,yj_remain.8,yj_remain.9,yj_remain.10,yj_remain.11,yj_remain.12,yj_remain.13,yb_remain.1,yb_remain.2,yb_remain.3,yb_remain.4,yb_remain.5,yb_remain.6,yb_remain.7,yb_remain.8,yb_remain.9,yb_remain.10,yb_remain.11,yb_remain.12,yb_remain.13,theta.1,theta.2,yj.1,yj.2,yj.3,yj.4,yj.5,yj.6,yj.7,yj.8,yj.9,yj.10,yj.11,yj.12,yj.13,yj.14,yb.1,yb.2,yb.3,yb.4,yb.5,yb.6,yb.7,yb.8,yb.9,yb.10,yb.11,yb.12,yb.13,yb.14
-1092.38,0.997233,0.00063111,12,4095,0,1103.5,-3.64655,-1.73172,-6.72749,-3.46542,-2.28075,-1.79181,-1.96122,-2.43011,-3.27178,-4.61379,-6.29896,-8.07517,-10.2522,-14.1822,-24.0891,-10.69,-6.8128,-5.29761,-4.47321,-2.74131,-2.17928,-2.26973,-2.82536,-3.2763,-3.16119,-2.59747,-2.20811,-2.93994,0.659274,0.340726,-6.72749,-3.46542,-2.28075,-1.79181,-1.73172,-1.96122,-2.43011,-3.27178,-4.61379,-6.29896,-8.07517,-10.2522,-14.1822,-24.0891,-10.69,-6.8128,-5.29761,-4.47321,-3.64655,-2.74131,-2.17928,-2.26973,-2.82536,-3.2763,-3.16119,-2.59747,-2.20811,-2.93994
-1090.79,0.745465,0.00063111,12,4095,0,1106.45,-3.63818,-2.16384,-6.98361,-3.89,-2.75262,-2.25821,-2.26753,-2.47785,-2.93297,-3.84501,-5.32083,-7.42303,-10.4063,-14.9957,-24.8287,-10.9861,-7.18714,-5.50207,-4.40981,-3.13463,-2.79089,-2.57832,-2.56293,-2.63154,-2.53845,-2.35112,-2.54891,-3.84805,0.737299,0.262701,-6.98361,-3.89,-2.75262,-2.25821,-2.16384,-2.26753,-2.47785,-2.93297,-3.84501,-5.32083,-7.42303,-10.4063,-14.9957,-24.8287,-10.9861,-7.18714,-5.50207,-4.40981,-3.63818,-3.13463,-2.79089,-2.57832,-2.56293,-2.63154,-2.53845,-2.35112,-2.54891,-3.84805
-1087.39,0.995578,0.00063111,12,8191,0,1102.03,-3.73035,-1.82361,-6.79376,-3.39056,-2.24507,-1.85784,-1.9851,-2.32161,-2.93878,-3.9526,-5.42768,-7.48851,-10.3961,-14.8892,-24.7872,-10.6984,-7.05212,-5.31612,-4.28531,-3.32762,-2.93168,-2.69485,-2.69704,-2.71717,-2.55631,-2.37974,-2.58275,-3.72654,0.781962,0.218038,-6.79376,-3.39056,-2.24507,-1.85784,-1.82361,-1.9851,-2.32161,-2.93878,-3.9526,-5.42768,-7.48851,-10.3961,-14.8892,-24.7872,-10.6984,-7.05212,-5.31612,-4.28531,-3.73035,-3.32762,-2.93168,-2.69485,-2.69704,-2.71717,-2.55631,-2.37974,-2.58275,-3.72654
-1087.36,0.935393,0.00063111,12,4095,0,1099.37,-3.7935,-1.95738,-6.9374,-3.77927,-2.51339,-1.95715,-2.19784,-2.41137,-2.80309,-3.77157,-5.44671,-7.734,-10.6438,-14.9143,-24.596,-10.8214,-7.1571,-5.5634,-4.53845,-3.34959,-3.23639,-3.35869,-3.53443,-3.5214,-3.13019,-2.54151,-2.29614,-3.14952,0.751604,0.248396,-6.9374,-3.77927,-2.51339,-1.95715,-1.95738,-2.19784,-2.41137,-2.80309,-3.77157,-5.44671,-7.734,-10.6438,-14.9143,-24.596,-10.8214,-7.1571,-5.5634,-4.53845,-3.7935,-3.34959,-3.23639,-3.35869,-3.53443,-3.5214,-3.13019,-2.54151,-2.29614,-3.14952
-1087.23,0.861264,0.00063111,14,16383,0,1100.23,-2.73365,-1.43421,-6.60411,-3.16755,-1.86282,-1.42651,-1.62372,-1.97998,-2.67696,-3.89828,-5.66884,-7.91445,-10.7606,-14.9598,-24.423,-10.3893,-6.81166,-5.12781,-3.84872,-1.96609,-1.80282,-2.16865,-2.64129,-2.80185,-2.55471,-2.18486,-2.1245,-2.99769,0.652116,0.347884,-6.60411,-3.16755,-1.86282,-1.42651,-1.43421,-1.62372,-1.97998,-2.67696,-3.89828,-5.66884,-7.91445,-10.7606,-14.9598,-24.423,-10.3893,-6.81166,-5.12781,-3.84872,-2.73365,-1.96609,-1.80282,-2.16865,-2.64129,-2.80185,-2.55471,-2.18486,-2.1245,-2.99769
-1087.26,0.981072,0.00063111,12,8191,0,1101.13,-2.89083,-1.08537,-6.20794,-2.86899,-1.49692,-0.980954,-1.46568,-1.86275,-2.42291,-3.56172,-5.43183,-7.8518,-10.796,-15.0332,-24.526,-10.7438,-7.09944,-5.38673,-4.06003,-2.0307,-1.7009,-1.92654,-2.43018,-2.73627,-2.57423,-2.23907,-2.30977,-3.41038,0.634202,0.365798,-6.20794,-2.86899,-1.49692,-0.980954,-1.08537,-1.46568,-1.86275,-2.42291,-3.56172,-5.43183,-7.8518,-10.796,-15.0332,-24.526,-10.7438,-7.09944,-5.38673,-4.06003,-2.89083,-2.0307,-1.7009,-1.92654,-2.43018,-2.73627,-2.57423,-2.23907,-2.30977,-3.41038
-1086.81,0.976109,0.00063111,13,16383,0,1099.31,-3.52645,-1.5819,-6.42778,-3.45126,-2.23947,-1.65045,-1.82199,-2.19198,-2.75059,-3.67398,-5.08728,-7.08066,-9.92973,-14.4731,-24.4431,-11.2647,-7.49784,-5.66737,-4.41156,-2.8627,-2.3583,-2.11146,-2.14277,-2.21841,-2.07597,-1.70962,-1.52585,-2.47932,0.771506,0.228494,-6.42778,-3.45126,-2.23947,-1.65045,-1.5819,-1.82199,-2.19198,-2.75059,-3.67398,-5.08728,-7.08066,-9.92973,-14.4731,-24.4431,-11.2647,-7.49784,-5.66737,-4.41156,-3.52645,-2.8627,-2.3583,-2.11146,-2.14277,-2.21841,-2.07597,-1.70962,-1.52585,-2.47932
-1087.43,0.964236,0.00063111,13,12287,0,1104.14,-3.2509,-1.67009,-6.63444,-3.48283,-2.31539,-1.80409,-1.75202,-2.04802,-2.7208,-3.89531,-5.56565,-7.7766,-10.7408,-15.1627,-24.8764,-10.9605,-6.94408,-4.80955,-3.66909,-3.05295,-2.80485,-2.57249,-2.47269,-2.44456,-2.32954,-2.12373,-2.11383,-3.02301,0.78231,0.21769,-6.63444,-3.48283,-2.31539,-1.80409,-1.67009,-1.75202,-2.04802,-2.7208,-3.89531,-5.56565,-7.7766,-10.7408,-15.1627,-24.8764,-10.9605,-6.94408,-4.80955,-3.66909,-3.2509,-3.05295,-2.80485,-2.57249,-2.47269,-2.44456,-2.32954,-2.12373,-2.11383,-3.02301
-1085.19,0.862044,0.00063111,12,8191,0,1102.56,-3.22647,-1.60149,-6.61502,-3.32941,-2.15727,-1.70891,-1.67697,-1.99721,-2.72053,-3.93466,-5.59779,-7.71461,-10.6052,-15.1556,-25.0916,-11.103,-6.89154,-4.79772,-3.69111,-3.01758,-2.81666,-2.56261,-2.3697,-2.34332,-2.31644,-2.10654,-2.00845,-2.91244,0.748596,0.251404,-6.61502,-3.32941,-2.15727,-1.70891,-1.60149,-1.67697,-1.99721,-2.72053,-3.93466,-5.59779,-7.71461,-10.6052,-15.1556,-25.0916,-11.103,-6.89154,-4.79772,-3.69111,-3.22647,-3.01758,-2.81666,-2.56261,-2.3697,-2.34332,-2.31644,-2.10654,-2.00845,-2.91244
-1091.05,0.727721,0.00063111,12,4095,0,1102.42,-2.99428,-1.99725,-6.6452,-3.48683,-2.40411,-1.9824,-2.25854,-2.49706,-2.77914,-3.52809,-4.98994,-7.12254,-10.0726,-14.5937,-24.4037,-10.6118,-7.24545,-5.6901,-4.31626,-2.14452,-2.04937,-2.43624,-2.77677,-2.75632,-2.37201,-1.88787,-1.77617,-2.80401,0.7799,0.2201,-6.6452,-3.48683,-2.40411,-1.9824,-1.99725,-2.25854,-2.49706,-2.77914,-3.52809,-4.98994,-7.12254,-10.0726,-14.5937,-24.4037,-10.6118,-7.24545,-5.6901,-4.31626,-2.99428,-2.14452,-2.04937,-2.43624,-2.77677,-2.75632,-2.37201,-1.88787,-1.77617,-2.80401
-1086.21,0.973568,0.00063111,12,8191,0,1105.91,-3.25738,-1.30479,-6.36576,-2.98553,-1.80324,-1.37103,-1.44392,-1.76082,-2.39904,-3.57752,-5.294,-7.41045,-10.1911,-14.6965,-24.8518,-10.6068,-6.50777,-4.64343,-3.70171,-2.89788,-2.41015,-1.9677,-1.81795,-1.89942,-1.94256,-1.83173,-1.81328,-2.71781,0.762945,0.237055,-6.36576,-2.98553,-1.80324,-1.37103,-1.30479,-1.44392,-1.76082,-2.39904,-3.57752,-5.294,-7.41045,-10.1911,-14.6965,-24.8518,-10.6068,-6.50777,-4.64343,-3.70171,-3.25738,-2.89788,-2.41015,-1.9677,-1.81795,-1.89942,-1.94256,-1.83173,-1.81328,-2.71781
-1086.01,0.694288,0.00063111,12,6143,0,1105.52,-2.73395,-1.31104,-6.34912,-3.15974,-1.92703,-1.38753,-1.55074,-1.98662,-2.65294,-3.73826,-5.35089,-7.48532,-10.2962,-14.6314,-24.4834,-10.9083,-6.97923,-4.97311,-3.57913,-2.37139,-2.27124,-2.2294,-2.14674,-2.02386,-1.88344,-1.79542,-1.98736,-3.07032,0.741694,0.258306,-6.34912,-3.15974,-1.92703,-1.38753,-1.31104,-1.55074,-1.98662,-2.65294,-3.73826,-5.35089,-7.48532,-10.2962,-14.6314,-24.4834,-10.9083,-6.97923,-4.97311,-3.57913,-2.73395,-2.37139,-2.27124,-2.2294,-2.14674,-2.02386,-1.88344,-1.79542,-1.98736,-3.07032
-1087.77,0.678334,0.00063111,13,16383,0,1103.23,-4.24858,-1.43533,-6.15043,-3.15928,-2.14246,-1.61556,-1.60098,-1.98178,-2.57424,-3.59966,-5.27309,-7.63157,-10.7526,-15.3395,-25.1963,-11.4793,-7.84031,-6.17405,-5.05084,-3.68987,-3.28797,-3.01967,-2.85173,-2.69418,-2.53391,-2.45555,-2.60521,-3.57937,0.800441,0.199559,-6.15043,-3.15928,-2.14246,-1.61556,-1.43533,-1.60098,-1.98178,-2.57424,-3.59966,-5.27309,-7.63157,-10.7526,-15.3395,-25.1963,-11.4793,-7.84031,-6.17405,-5.05084,-4.24858,-3.68987,-3.28797,-3.01967,-2.85173,-2.69418,-2.53391,-2.45555,-2.60521,-3.57937
-1087.14,0.986158,0.00063111,12,8191,0,1102.85,-3.68213,-1.40466,-6.85001,-3.51055,-2.18616,-1.5496,-1.59369,-1.97204,-2.62526,-3.73986,-5.35229,-7.45212,-10.2693,-14.6705,-24.5091,-10.0349,-6.48962,-5.11579,-4.33084,-3.12436,-2.87948,-3.08851,-3.465,-3.47817,-2.9738,-2.38698,-2.29441,-3.32011,0.751442,0.248558,-6.85001,-3.51055,-2.18616,-1.5496,-1.40466,-1.59369,-1.97204,-2.62526,-3.73986,-5.35229,-7.45212,-10.2693,-14.6705,-24.5091,-10.0349,-6.48962,-5.11579,-4.33084,-3.68213,-3.12436,-2.87948,-3.08851,-3.465,-3.47817,-2.9738,-2.38698,-2.29441,-3.32011
-1093.49,0.924607,0.00063111,14,16383,0,1106.63,-4.18651,-1.29593,-6.45755,-3.26811,-2.04804,-1.44331,-1.4408,-1.66364,-2.00864,-2.90257,-4.72124,-7.30967,-10.3587,-14.5343,-24.094,-11.435,-7.82964,-6.3603,-5.28434,-3.19736,-2.56182,-2.321,-2.21167,-1.88651,-1.30584,-0.765877,-0.655813,-1.67989,0.864985,0.135015,-6.45755,-3.26811,-2.04804,-1.44331,-1.29593,-1.4408,-1.66364,-2.00864,-2.90257,-4.72124,-7.30967,-10.3587,-14.5343,-24.094,-11.435,-7.82964,-6.3603,-5.28434,-4.18651,-3.19736,-2.56182,-2.321,-2.21167,-1.88651,-1.30584,-0.765877,-0.655813,-1.67989
-1093.09,0.937971,0.00063111,12,4095,0,1104.84,-3.89697,-1.0222,-6.6279,-3.07599,-1.59773,-1.03719,-1.18148,-1.44118,-2.0745,-3.2386,-4.8176,-6.84887,-9.7733,-14.4375,-24.4377,-11.5917,-7.97086,-6.29263,-5.03698,-3.03033,-2.64712,-2.50976,-2.20784,-1.69431,-1.18718,-0.882528,-1.00191,-2.11772,0.799664,0.200336,-6.6279,-3.07599,-1.59773,-1.03719,-1.0222,-1.18148,-1.44118,-2.0745,-3.2386,-4.8176,-6.84887,-9.7733,-14.4375,-24.4377,-11.5917,-7.97086,-6.29263,-5.03698,-3.89697,-3.03033,-2.64712,-2.50976,-2.20784,-1.69431,-1.18718,-0.882528,-1.00191,-2.11772
-1093.51,0.824259,0.00063111,12,4095,0,1107.8,-3.79401,-1.15337,-6.6471,-3.08923,-1.65362,-1.14213,-1.24941,-1.34311,-1.83794,-3.01215,-4.70348,-6.78534,-9.63098,-14.251,-24.4106,-11.9417,-8.09652,-6.07439,-4.65159,-3.31098,-2.88294,-2.43846,-2.11466,-1.87256,-1.49861,-1.0288,-0.932109,-2.05485,0.848073,0.151927,-6.6471,-3.08923,-1.65362,-1.14213,-1.15337,-1.24941,-1.34311,-1.83794,-3.01215,-4.70348,-6.78534,-9.63098,-14.251,-24.4106,-11.9417,-8.09652,-6.07439,-4.65159,-3.79401,-3.31098,-2.88294,-2.43846,-2.11466,-1.87256,-1.49861,-1.0288,-0.932109,-2.05485
-1086.89,0.909492,0.00063111,14,16383,0,1109.29,-3.81022,-0.874411,-5.99143,-2.76027,-1.54931,-1.01235,-1.06292,-1.53442,-2.31524,-3.56542,-5.42666,-7.85871,-10.8621,-15.201,-24.913,-10.384,-6.93935,-5.5152,-4.56702,-3.19874,-2.81871,-2.79344,-3.04705,-3.23592,-3.06928,-2.74538,-2.83344,-3.99757,0.687094,0.312906,-5.99143,-2.76027,-1.54931,-1.01235,-0.874411,-1.06292,-1.53442,-2.31524,-3.56542,-5.42666,-7.85871,-10.8621,-15.201,-24.913,-10.384,-6.93935,-5.5152,-4.56702,-3.81022,-3.19874,-2.81871,-2.79344,-3.04705,-3.23592,-3.06928,-2.74538,-2.83344,-3.99757
-1092.51,0.988658,0.00063111,14,16383,0,1107.86,-2.86828,-2.44907,-6.85093,-3.74692,-2.81998,-2.53298,-2.50015,-2.75759,-3.27226,-4.16724,-5.62217,-7.67634,-10.3849,-14.4892,-24.0038,-10.8654,-6.9588,-5.09836,-3.80277,-2.30825,-2.1957,-2.45119,-2.73848,-2.73044,-2.40408,-2.09313,-2.22486,-3.3095,0.705555,0.294445,-6.85093,-3.74692,-2.81998,-2.53298,-2.44907,-2.50015,-2.75759,-3.27226,-4.16724,-5.62217,-7.67634,-10.3849,-14.4892,-24.0038,-10.8654,-6.9588,-5.09836,-3.80277,-2.86828,-2.30825,-2.1957,-2.45119,-2.73848,-2.73044,-2.40408,-2.09313,-2.22486,-3.3095
-1084.95,0.831645,0.00063111,13,16383,0,1106.3,-3.06523,-1.64206,-6.77418,-3.44799,-2.16634,-1.66838,-1.80468,-2.10808,-2.80997,-4.05601,-5.66761,-7.58739,-10.2787,-14.769,-24.7937,-11.055,-6.95443,-4.96778,-3.77918,-2.55528,-2.19605,-2.13194,-2.31848,-2.42777,-2.17537,-1.71657,-1.60589,-2.62102,0.77075,0.22925,-6.77418,-3.44799,-2.16634,-1.66838,-1.64206,-1.80468,-2.10808,-2.80997,-4.05601,-5.66761,-7.58739,-10.2787,-14.769,-24.7937,-11.055,-6.95443,-4.96778,-3.77918,-3.06523,-2.55528,-2.19605,-2.13194,-2.31848,-2.42777,-2.17537,-1.71657,-1.60589,-2.62102
-1082.18,0.998547,0.00063111,12,8191,0,1099.5,-3.25967,-1.67372,-6.47954,-3.41286,-2.31535,-1.78805,-1.89552,-2.30545,-2.92865,-3.94699,-5.43016,-7.41546,-10.2462,-14.8333,-24.9473,-11.0158,-7.12175,-5.20874,-4.0129,-2.74798,-2.37823,-2.20261,-2.25425,-2.35234,-2.2115,-1.82952,-1.67117,-2.6038,0.743225,0.256775,-6.47954,-3.41286,-2.31535,-1.78805,-1.67372,-1.89552,-2.30545,-2.92865,-3.94699,-5.43016,-7.41546,-10.2462,-14.8333,-24.9473,-11.0158,-7.12175,-5.20874,-4.0129,-3.25967,-2.74798,-2.37823,-2.20261,-2.25425,-2.35234,-2.2115,-1.82952,-1.67117,-2.6038
-1082.53,0.954645,0.00063111,12,8191,0,1103.83,-3.24296,-1.69675,-6.56375,-3.56985,-2.46249,-1.86861,-1.90144,-2.29107,-2.85036,-3.79874,-5.26787,-7.29342,-10.1664,-14.7437,-24.7052,-11.0154,-6.91954,-5.01425,-3.93488,-2.7145,-2.35351,-2.249,-2.36788,-2.44446,-2.2091,-1.80557,-1.77355,-2.89307,0.741088,0.258912,-6.56375,-3.56985,-2.46249,-1.86861,-1.69675,-1.90144,-2.29107,-2.85036,-3.79874,-5.26787,-7.29342,-10.1664,-14.7437,-24.7052,-11.0154,-6.91954,-5.01425,-3.93488,-3.24296,-2.7145,-2.35351,-2.249,-2.36788,-2.44446,-2.2091,-1.80557,-1.77355,-2.89307
-1092.22,0.960545,0.00063111,13,8191,0,1097.01,-2.41226,-1.33683,-6.94053,-3.33274,-1.94485,-1.39219,-1.60625,-2.08892,-2.85258,-4.11381,-5.90484,-8.11613,-10.9838,-15.4308,-25.2398,-10.5802,-6.58101,-4.58166,-3.29169,-1.72656,-1.2037,-0.999243,-1.14047,-1.34836,-1.34892,-1.20881,-1.24376,-2.13555,0.741323,0.258677,-6.94053,-3.33274,-1.94485,-1.39219,-1.33683,-1.60625,-2.08892,-2.85258,-4.11381,-5.90484,-8.11613,-10.9838,-15.4308,-25.2398,-10.5802,-6.58101,-4.58166,-3.29169,-2.41226,-1.72656,-1.2037,-0.999243,-1.14047,-1.34836,-1.34892,-1.20881,-1.24376,-2.13555
-1089.63,0.872533,0.00063111,13,8191,0,1105.17,-2.95162,-1.52839,-6.2391,-3.38297,-2.30119,-1.72501,-1.63121,-1.94845,-2.47813,-3.41912,-5.03252,-7.36334,-10.4383,-15.0214,-25.086,-10.8128,-6.9759,-5.16709,-3.91735,-2.33845,-2.10676,-2.02624,-1.83244,-1.47628,-1.03542,-0.688455,-0.807071,-2.09134,0.812401,0.187599,-6.2391,-3.38297,-2.30119,-1.72501,-1.52839,-1.63121,-1.94845,-2.47813,-3.41912,-5.03252,-7.36334,-10.4383,-15.0214,-25.086,-10.8128,-6.9759,-5.16709,-3.91735,-2.95162,-2.33845,-2.10676,-2.02624,-1.83244,-1.47628,-1.03542,-0.688455,-0.807071,-2.09134
-1089.65,0.835742,0.00063111,13,8191,0,1109.1,-2.82932,-1.01777,-6.3224,-3.05247,-1.7337,-1.11749,-1.227,-1.58576,-2.16678,-3.23062,-4.98581,-7.48029,-10.7749,-15.4353,-25.1603,-9.56925,-5.69526,-4.10151,-3.27762,-2.50962,-2.22803,-2.09107,-2.08625,-1.91567,-1.50004,-1.22584,-1.46086,-2.62479,0.792656,0.207344,-6.3224,-3.05247,-1.7337,-1.11749,-1.01777,-1.227,-1.58576,-2.16678,-3.23062,-4.98581,-7.48029,-10.7749,-15.4353,-25.1603,-9.56925,-5.69526,-4.10151,-3.27762,-2.82932,-2.50962,-2.22803,-2.09107,-2.08625,-1.91567,-1.50004,-1.22584,-1.46086,-2.62479
-1088.84,0.910674,0.00063111,14,16383,0,1103.63,-2.74731,-1.71127,-6.50192,-3.34747,-2.19548,-1.75543,-1.84123,-2.07677,-2.51495,-3.35439,-4.76459,-6.87611,-9.91229,-14.5526,-24.492,-10.4034,-6.177,-4.15089,-3.14163,-2.60261,-2.60618,-2.76639,-2.8808,-2.62029,-1.9731,-1.35586,-1.24374,-2.19782,0.831211,0.168789,-6.50192,-3.34747,-2.19548,-1.75543,-1.71127,-1.84123,-2.07677,-2.51495,-3.35439,-4.76459,-6.87611,-9.91229,-14.5526,-24.492,-10.4034,-6.177,-4.15089,-3.14163,-2.74731,-2.60261,-2.60618,-2.76639,-2.8808,-2.62029,-1.9731,-1.35586,-1.24374,-2.19782
-1088.41,0.994313,0.00063111,13,8191,0,1098.32,-4.18637,-1.91251,-7.06004,-3.65864,-2.38322,-1.92116,-2.03577,-2.21415,-2.70404,-3.67375,-5.06384,-6.93105,-9.65558,-14.0935,-23.9975,-10.2225,-6.45305,-5.01989,-4.44731,-3.84544,-3.38405,-2.98293,-2.65211,-2.28974,-1.93188,-1.71159,-1.78721,-2.74461,0.840129,0.159871,-7.06004,-3.65864,-2.38322,-1.92116,-1.91251,-2.03577,-2.21415,-2.70404,-3.67375,-5.06384,-6.93105,-9.65558,-14.0935,-23.9975,-10.2225,-6.45305,-5.01989,-4.44731,-4.18637,-3.84544,-3.38405,-2.98293,-2.65211,-2.28974,-1.93188,-1.71159,-1.78721,-2.74461
-1087.83,0.931419,0.00063111,14,16383,0,1100.34,-3.56017,-0.955493,-6.03422,-2.75416,-1.43712,-0.916175,-1.20038,-1.45333,-1.94531,-3.01763,-4.80801,-7.33648,-10.6555,-15.3102,-25.0576,-12.2753,-8.21379,-5.96692,-4.455,-3.0947,-2.82806,-2.6856,-2.641,-2.52629,-2.24621,-1.98125,-2.00208,-2.86194,0.774789,0.225211,-6.03422,-2.75416,-1.43712,-0.916175,-0.955493,-1.20038,-1.45333,-1.94531,-3.01763,-4.80801,-7.33648,-10.6555,-15.3102,-25.0576,-12.2753,-8.21379,-5.96692,-4.455,-3.56017,-3.0947,-2.82806,-2.6856,-2.641,-2.52629,-2.24621,-1.98125,-2.00208,-2.86194
-1087.58,0.956835,0.00063111,13,8191,0,1101.67,-4.41308,-0.989395,-6.22544,-2.8135,-1.42566,-0.946078,-1.14518,-1.32228,-1.79826,-2.85954,-4.59593,-6.96901,-10.072,-14.6983,-24.7354,-10.6649,-7.08738,-5.77327,-5.06795,-3.5784,-2.79869,-2.48246,-2.55966,-2.50847,-2.07207,-1.5862,-1.59799,-2.712,0.80902,0.19098,-6.22544,-2.8135,-1.42566,-0.946078,-0.989395,-1.14518,-1.32228,-1.79826,-2.85954,-4.59593,-6.96901,-10.072,-14.6983,-24.7354,-10.6649,-7.08738,-5.77327,-5.06795,-4.41308,-3.5784,-2.79869,-2.48246,-2.55966,-2.50847,-2.07207,-1.5862,-1.59799,-2.712
-1085.66,0.99563,0.00063111,13,8191,0,1097.92,-3.57682,-1.40081,-6.32425,-3.0173,-1.79555,-1.39214,-1.49722,-1.64868,-2.08767,-3.13728,-4.96989,-7.48022,-10.591,-14.9658,-24.6126,-11.2772,-7.21723,-5.31905,-4.26572,-2.97077,-2.54025,-2.41467,-2.4468,-2.34015,-1.94804,-1.54664,-1.69563,-3.00414,0.801414,0.198586,-6.32425,-3.0173,-1.79555,-1.39214,-1.40081,-1.49722,-1.64868,-2.08767,-3.13728,-4.96989,-7.48022,-10.591,-14.9658,-24.6126,-11.2772,-7.21723,-5.31905,-4.26572,-3.57682,-2.97077,-2.54025,-2.41467,-2.4468,-2.34015,-1.94804,-1.54664,-1.69563,-3.00414
-1083.72,0.998566,0.00063111,13,8191,0,1093.84,-3.16146,-1.7828,-7.04085,-3.72382,-2.40274,-1.86494,-1.89415,-2.18989,-2.78725,-3.72126,-5.04952,-6.97989,-9.87736,-14.5207,-24.5766,-9.88523,-6.06886,-4.42186,-3.58059,-2.93804,-2.86994,-2.92514,-2.94368,-2.77701,-2.45258,-2.19903,-2.33624,-3.39253,0.752297,0.247703,-7.04085,-3.72382,-2.40274,-1.86494,-1.7828,-1.89415,-2.18989,-2.78725,-3.72126,-5.04952,-6.97989,-9.87736,-14.5207,-24.5766,-9.88523,-6.06886,-4.42186,-3.58059,-3.16146,-2.93804,-2.86994,-2.92514,-2.94368,-2.77701,-2.45258,-2.19903,-2.33624,-3.39253
-1092.58,0.583729,0.00063111,13,8191,0,1106.81,-3.03551,-1.15675,-6.06723,-3.05312,-1.78294,-1.18115,-1.42517,-1.85434,-2.65727,-4.02695,-5.88628,-8.14775,-11.0957,-15.62,-25.4604,-11.2872,-7.31299,-5.36505,-4.03563,-2.28541,-1.93738,-2.0602,-2.31295,-2.30406,-2.06312,-1.84924,-1.94438,-3.01289,0.717704,0.282296,-6.06723,-3.05312,-1.78294,-1.18115,-1.15675,-1.42517,-1.85434,-2.65727,-4.02695,-5.88628,-8.14775,-11.0957,-15.62,-25.4604,-11.2872,-7.31299,-5.36505,-4.03563,-3.03551,-2.28541,-1.93738,-2.0602,-2.31295,-2.30406,-2.06312,-1.84924,-1.94438,-3.01289
-1091.84,0.99707,0.00063111,13,8191,0,1105.51,-2.78965,-1.23644,-6.1938,-2.81841,-1.65353,-1.24968,-1.41046,-1.81072,-2.68971,-4.09502,-5.87326,-8.10015,-11.1522,-15.7363,-25.41,-11.4415,-7.48758,-5.38927,-3.84656,-2.17112,-1.89096,-1.92045,-2.15821,-2.3383,-2.19731,-1.77443,-1.6126,-2.71638,0.725213,0.274787,-6.1938,-2.81841,-1.65353,-1.24968,-1.23644,-1.41046,-1.81072,-2.68971,-4.09502,-5.87326,-8.10015,-11.1522,-15.7363,-25.41,-11.4415,-7.48758,-5.38927,-3.84656,-2.78965,-2.17112,-1.89096,-1.92045,-2.15821,-2.3383,-2.19731,-1.77443,-1.6126,-2.71638
-1094.47,0.988034,0.00063111,13,8191,0,1114.26,-3.38393,-1.27035,-6.00528,-3.08372,-1.93213,-1.36302,-1.54321,-2.11368,-3.03058,-4.37351,-6.17172,-8.4185,-11.3265,-15.8406,-25.8463,-9.49098,-5.87576,-4.60495,-3.95371,-2.72556,-2.22123,-2.21805,-2.58413,-2.84123,-2.81434,-2.68955,-2.67366,-3.35769,0.636272,0.363728,-6.00528,-3.08372,-1.93213,-1.36302,-1.27035,-1.54321,-2.11368,-3.03058,-4.37351,-6.17172,-8.4185,-11.3265,-15.8406,-25.8463,-9.49098,-5.87576,-4.60495,-3.95371,-3.38393,-2.72556,-2.22123,-2.21805,-2.58413,-2.84123,-2.81434,-2.68955,-2.67366,-3.35769
